PlotName,NAME,PLOT,BLOCK,RANGE,ROW,PEDIGREE,MAT_DAY,DH,HT,LODG,YLD,ID,Blue,Green,Red,RedEdge,NIR,NGRDI,BGI,GLI,NDVI,NDRE,CIG,CIRE,Canopy,TRAIT,AUC
1126,NDHWS17-0362-A17,1126,2,12,28,NDSW1379/B104'S'//NDSW14098,210,175,29,2,113.91,95,0.04118461,0.04502629,0.03186461,0.07116036,0.2459238,0.2086498,0.8087888,0.173105,0.702159,0.4922986,5.492634,2.74103,0.6309612,NGRDI,12.41949133
1125,NDHWS17-0126-H51,1125,2,12,29,NDSW0932//NDSW0450/NDSW10067'S',211,175,28,2,104.04,96,0.04367417,0.04434601,0.03242174,0.0695825,0.2254409,0.2192918,0.8293181,0.1724583,0.6976736,0.4862136,5.870519,2.781157,0.5974796,NGRDI,12.27316244
1124,NDHWS17-0256-C37,1124,2,12,30,NDSW14098/NDSW0612,211,177,30,1,113.43,97,0.04209041,0.04538547,0.03241292,0.07189201,0.2596426,0.2167669,0.8001527,0.1817421,0.7051355,0.5026365,6.202672,3.002887,0.6219038,NGRDI,12.67834582
1123,NDHWS17-0187-H58,1123,2,12,31,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,176,30,1,106.21,98,0.04340666,0.04753563,0.03347988,0.07601824,0.2780055,0.2286406,0.7833314,0.1946884,0.7149763,0.5077404,6.498791,3.101198,0.6231777,NGRDI,12.75770044
1122,NDHWS17-0323-H29,1122,2,12,32,NDSW15128/NDSW1370//NDSW14098,214,177,29,0,108.28,99,0.037912,0.04376399,0.02982453,0.07187188,0.2786365,0.2373718,0.7501833,0.212317,0.7196793,0.5113835,6.576094,3.090928,0.6439338,NGRDI,13.60915872
1111,NDHWS17-0187-H47,1111,2,11,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,214,182,32,1,114.42,100,0.0384303,0.0430805,0.02949487,0.07004193,0.2585513,0.2307109,0.7928721,0.1898352,0.7245341,0.5085897,6.123414,2.933361,0.6282431,NGRDI,13.28134849
1112,NDHWS17-0066-C43,1112,2,11,23,NDSW1379/NDSW1370,208,174,29,1,115.86,101,0.04298774,0.04524623,0.03291485,0.06965142,0.226007,0.1950972,0.8472329,0.1507203,0.6933557,0.4832232,5.047635,2.600194,0.6069694,NGRDI,12.11694986
1113,NDHWS17-0128-C26,1113,2,11,24,NDSW10067'S'//NDSW1304'A'/NDSW0932,211,174,30,1,100.62,102,0.04347387,0.04500189,0.03269215,0.06940644,0.2163854,0.2017137,0.8593988,0.1496285,0.6874633,0.472618,4.86349,2.447595,0.5966148,NGRDI,11.96407359
1114,NDHWS17-0256-A27,1114,2,11,25,NDSW14098/NDSW0612,211,176,31,1,108.17,103,0.0437578,0.04680232,0.03339496,0.07340757,0.2498373,0.2164386,0.8179164,0.1743477,0.7011829,0.4897278,5.626811,2.76586,0.6045219,NGRDI,12.14209351
1115,NDHWS17-0362-H49,1115,2,11,26,NDSW1379/B104'S'//NDSW14098,211,176,28,1,109.09,104,0.04243259,0.04458753,0.03226974,0.0690057,0.2259224,0.2038066,0.8393752,0.1590432,0.6957754,0.4863143,5.183276,2.615362,0.6059981,NGRDI,11.77344137
1116,NDHWS17-0256-A10,1116,2,11,27,NDSW14098/NDSW0612,212,176,30,2,102.23,105,0.04151887,0.04469426,0.03165021,0.06989241,0.2315576,0.2113378,0.8219751,0.1683211,0.7047328,0.4893634,5.208539,2.624293,0.6244131,NGRDI,12.61191184
1117,NDHWS17-0057-C15,1117,2,11,28,NDSW1370/NDSW0914,212,180,35,1,112,106,0.03943231,0.04474987,0.03197887,0.07022071,0.2662353,0.190504,0.8013022,0.1645909,0.7116886,0.5133579,5.756352,3.001471,0.6376328,NGRDI,12.49556731
1118,NDHWS17-0187-H65,1118,2,11,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,31,2,107.84,107,0.04178245,0.046004,0.03225034,0.07262672,0.2643037,0.2190387,0.797047,0.18122,0.7176144,0.510082,5.987095,2.995374,0.6288609,NGRDI,12.97066713
1119,NDHWS17-0057-C26,1119,2,11,30,NDSW1370/NDSW0914,208,174,30,1,104.03,108,0.04280583,0.04502585,0.03302716,0.06913499,0.2361755,0.186846,0.8493991,0.1452814,0.6972104,0.4954763,5.308916,2.762022,0.6182613,NGRDI,12.18617327
1120,NDHWS17-0187-H64,1120,2,11,31,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,175,34,2,112.91,109,0.04303723,0.04512575,0.03285031,0.069502,0.2427534,0.1991779,0.8312463,0.1591257,0.7032724,0.5046019,5.76484,2.98603,0.616259,NGRDI,12.80600241
1121,NDHWS17-0255-C39,1121,2,11,32,NDSW10117'S'/NDSW0612,212,179,29,1,110.76,110,0.03879499,0.04259279,0.02970562,0.06744866,0.2465573,0.2184219,0.8081553,0.1780338,0.7125371,0.5059714,5.821076,2.92569,0.6212009,NGRDI,13.16814345
1110,NDHWS17-0066-C46,1110,1,10,22,NDSW1379/NDSW1370,211,176,32,2,130.91,111,0.0381421,0.04296894,0.02982173,0.06834378,0.263725,0.2233514,0.7798462,0.1892959,0.7351619,0.5313379,6.385097,3.205643,0.6410922,NGRDI,14.04944929
1109,NDSW14098,1109,1,10,23,FREYR/NDSW0612,210,175,29,2,112.69,112,0.03988787,0.04310908,0.03013118,0.06779825,0.2350023,0.2242012,0.811626,0.1778891,0.7213514,0.5086398,5.69123,2.84867,0.6299174,NGRDI,13.57536736
1108,NDHWS17-0365-A22,1108,1,10,24,NDSW1379/B105'S'//NDSW14098,207,176,32,2,118.3,113,0.0405501,0.04335872,0.03070162,0.06841881,0.2458488,0.2254,0.8027461,0.1818324,0.7256254,0.5194097,6.237391,3.087135,0.6288609,NGRDI,13.60429852
1107,BARLOW,1107,1,10,25,ND2831//PARSHALL/ND706/3/ND721,206,172,32,1,115.98,114,0.04139918,0.0448738,0.03132599,0.0710269,0.2535973,0.2308725,0.7936701,0.1892573,0.7237677,0.513843,6.100888,2.995441,0.6300964,NGRDI,14.70173084
1106,NDHWS17-0255-C28,1106,1,10,26,NDSW10117'S'/NDSW0612,208,176,30,2,119.14,115,0.03996373,0.04297567,0.0305683,0.06682078,0.2459403,0.216774,0.8014426,0.178425,0.7257959,0.5258077,6.196927,3.170141,0.6311316,NGRDI,13.46479705
1105,NDHWS17-0066-A23,1105,1,10,27,NDSW1379/NDSW1370,212,181,34,1,115.26,116,0.04169847,0.04893329,0.03397933,0.07656055,0.2895963,0.2123199,0.7684721,0.1884169,0.7260843,0.5215853,5.768269,3.014261,0.6438102,NGRDI,13.52313396
1104,NDHWS17-0066-H47,1104,1,10,28,NDSW1379/NDSW1370,211,178,33,3,121.26,117,0.03757189,0.04269064,0.02971911,0.06775461,0.2729012,0.2224346,0.7621439,0.1950616,0.742826,0.5450552,6.775225,3.426119,0.6570299,NGRDI,14.01678751
1103,NDHWS17-0187-H66,1103,1,10,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,176,32,2,112,118,0.03943866,0.04361506,0.03053327,0.06898091,0.2637189,0.2289398,0.778246,0.1922685,0.73948,0.536304,6.636285,3.309662,0.6441809,NGRDI,13.65288038
1102,NDHWS17-0187-C34,1102,1,10,30,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,178,34,1,112.91,119,0.0392984,0.04426969,0.03056439,0.07092606,0.275945,0.2370345,0.7666539,0.2019774,0.7387194,0.5338799,6.697845,3.269337,0.6430306,NGRDI,13.95354684
1101,NDHWS17-0013-A21,1101,1,10,31,NDSW1379/NDSW0601,207,176,30,2,114.93,120,0.0428429,0.04623173,0.03287252,0.07219151,0.2601018,0.2176254,0.7936767,0.1833239,0.7189831,0.5171454,6.138288,3.110852,0.6205831,NGRDI,13.26649429
1100,NDHWS17-0256-A27,1100,1,10,32,NDSW14098/NDSW0612,212,177,30,1,111.09,121,0.03695518,0.04019149,0.0280455,0.06397711,0.2393335,0.2289029,0.7833674,0.192721,0.7281777,0.52394,6.466591,3.173329,0.627996,NGRDI,13.53692545
1089,NDHWS17-0279-H61,1089,1,9,22,B104'S'/NDSW0612//NDSW1379,213,179,29,1,106.89,122,0.0437988,0.04731651,0.03393494,0.07405127,0.2626158,0.1994248,0.8228288,0.1611259,0.7214687,0.5149287,5.642534,2.90552,0.6331851,NGRDI,12.43415879
1090,CHECK_02,1090,1,9,23,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,212,174,28,2,115.87,123,0.04516705,0.04811801,0.03388387,0.07532923,0.2456274,0.2133711,0.8321661,0.1645826,0.7160121,0.4966278,5.117973,2.601948,0.6272462,NGRDI,13.42195645
1091,NDHWS17-0040-C56,1091,1,9,24,NDSW1370/NDSW0932,212,176,31,2,106.47,124,0.04263301,0.04761871,0.03227292,0.07665293,0.2674811,0.2477887,0.773911,0.2031726,0.7405534,0.5154957,5.859397,2.831588,0.6633309,NGRDI,14.06902183
1092,NDHWS17-0187-C35,1092,1,9,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,176,30,1,108.82,125,0.04457519,0.04616937,0.03309564,0.07266034,0.2568671,0.2258911,0.8125282,0.1810709,0.7234867,0.5169569,6.460663,3.143919,0.6155177,NGRDI,13.08064202
1093,NDHWS17-0045-C37,1093,1,9,26,NDSW0932/NDSW10067'S',208,176,31,1,90.6,126,0.0447851,0.04747694,0.03317709,0.0747936,0.2442945,0.2259395,0.8259953,0.1740445,0.7153083,0.4955418,5.327836,2.631496,0.6185041,NGRDI,13.33561811
1094,NDSW14098,1094,1,9,27,FREYR/NDSW0612,207,175,28,2,99.44,127,0.04498216,0.04668404,0.03304244,0.07316684,0.238597,0.2177178,0.8426232,0.1629807,0.7162148,0.4980669,5.38889,2.685149,0.6209538,NGRDI,13.22515773
1095,NDHWS17-0252-A16,1095,1,9,28,NDSW14098/CHECK_02,208,176,30,1,105.4,128,0.04284469,0.04747179,0.0325393,0.07551674,0.2689865,0.2277995,0.7968287,0.1856801,0.7297378,0.5148279,5.722705,2.871543,0.6418335,NGRDI,14.18277606
1096,NDHWS17-0187-C26,1096,1,9,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,NA,176,33,2,112.08,129,0.04439083,0.04802317,0.03346879,0.07622346,0.2703103,0.2267002,0.8059559,0.1812369,0.7312478,0.5168864,5.928186,2.946099,0.6345441,NGRDI,13.80439169
1097,NDHWS17-0045-C47,1097,1,9,30,NDSW0932/NDSW10067'S',208,176,33,2,125.89,130,0.04141955,0.0433174,0.03073493,0.06870814,0.2448043,0.2311603,0.8102495,0.1827205,0.731344,0.5225728,6.372401,3.096716,0.6341671,NGRDI,14.16140473
1098,NDHWS17-0066-A24,1098,1,9,31,NDSW1379/NDSW1370,208,174,32,1,102.43,131,0.04558042,0.04819508,0.03469426,0.07470965,0.2506894,0.1982037,0.8318425,0.1582321,0.7105103,0.5026439,5.352216,2.774535,0.622807,NGRDI,13.00513953
1099,NDHWS17-0323-H29,1099,1,9,32,NDSW15128/NDSW1370//NDSW14098,213,177,30,1,114.99,132,0.04000951,0.04412703,0.03010859,0.07148415,0.2716453,0.2372611,0.7865867,0.1955724,0.7364963,0.5244535,6.498675,3.141718,0.6355325,NGRDI,14.56323466
1088,BARLOW,1088,1,8,22,ND2831//PARSHALL/ND706/3/ND721,207,171,31,2,109.4,133,0.04930895,0.05068215,0.0355849,0.07985601,0.2607749,0.2272669,0.8369329,0.1698767,0.7146747,0.4930211,5.641588,2.756845,0.6270077,NGRDI,14.70032007
1087,NDHWS17-0323-C12,1087,1,8,23,NDSW15128/NDSW1370//NDSW14098,213,177,31,1,111.32,134,0.04922443,0.05184716,0.03629007,0.08241949,0.2812042,0.2305064,0.8142117,0.1819895,0.7133465,0.4954489,5.991451,2.868964,0.6199611,NGRDI,13.83331992
1086,FALLER,1086,1,8,24,ND2857/3/KITT/AMIDON//GR/STOASIB,207,174,31,2,NA,135,0.04842544,0.05068967,0.03572914,0.07980373,0.2681353,0.2260294,0.8122842,0.1786448,0.7158235,0.5002598,5.91707,2.893269,0.6383741,NGRDI,14.21315721
1085,NDHWS17-0066-C46,1085,1,8,25,NDSW1379/NDSW1370,210,176,32,1,114.7,136,0.05031283,0.05251271,0.03744598,0.08204986,0.2748203,0.2095434,0.837385,0.1615827,0.7102531,0.4963535,5.644697,2.835029,0.6170002,NGRDI,13.37096247
1084,NDHWS17-0256-C50,1084,1,8,26,NDSW14098/NDSW0612,211,176,31,1,102.68,137,0.04741563,0.04857622,0.03470552,0.07604869,0.2493695,0.2117279,0.856165,0.1548274,0.7118232,0.4960377,5.436275,2.701897,0.6277319,NGRDI,12.73371351
1083,NDHWS17-0057-H45,1083,1,8,27,NDSW1370/NDSW0914,208,175,33,2,104.95,138,0.04998601,0.0504088,0.03675005,0.07775383,0.2608223,0.1917704,0.8697841,0.1401076,0.7072202,0.5003374,5.638015,2.903901,0.6251544,NGRDI,12.76239928
1082,NDHWS17-0045-C38,1082,1,8,28,NDSW0932/NDSW10067'S',212,176,33,2,112.23,139,0.04544068,0.04749572,0.032842,0.07581083,0.2683557,0.2443534,0.8091319,0.1902312,0.726822,0.5104971,6.442813,3.078262,0.634297,NGRDI,14.54095124
1081,MAX,1081,1,8,29,NA,213,179,33,1,88.5,140,0.04946273,0.05282668,0.03651324,0.08386949,0.2810973,0.222801,0.8226017,0.1736312,0.7164607,0.4937132,5.574415,2.755573,0.630467,NGRDI,13.57091097
1080,NDHWS17-0066-H47,1080,1,8,30,NDSW1379/NDSW1370,211,177,34,2,120.2,141,0.0464299,0.04892469,0.03453065,0.07710681,0.2707652,0.2155109,0.8107336,0.1747946,0.7183188,0.5083221,6.102758,3.049172,0.6373239,NGRDI,13.73498872
1079,NDSW0932,1079,1,8,31,NDSW0345/ND2831,211,174,31,2,109.45,142,0.04822954,0.0495315,0.03446751,0.07880454,0.2521283,0.2329169,0.837421,0.1726088,0.717243,0.490301,5.635696,2.694791,0.6208302,NGRDI,14.16568912
1078,NDHWS17-0187-C22,1078,1,8,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,179,33,1,111.03,143,0.042711,0.04708513,0.0317279,0.07637534,0.275496,0.2382366,0.7961544,0.191661,0.7321026,0.5118679,5.982188,2.896585,0.6501112,NGRDI,14.47588487
1067,NDHWS17-0323-A01,1067,1,7,22,NDSW15128/NDSW1370//NDSW14098,212,175,32,1,117.23,144,0.04801857,0.05180665,0.03565292,0.082759,0.3047898,0.2436944,0.7655327,0.2081989,0.729544,0.5184033,6.726861,3.272079,0.6346677,NGRDI,14.97060572
1068,NDHWS17-0362-A17,1068,1,7,23,NDSW1379/B104'S'//NDSW14098,207,174,29,2,108.36,145,0.05298161,0.05361517,0.03844724,0.08253219,0.2626291,0.2117654,0.8503222,0.1587982,0.6949751,0.4832033,5.396898,2.741739,0.6073337,NGRDI,13.47294406
1069,NDHWS17-0066-C31,1069,1,7,24,NDSW1379/NDSW1370,208,176,30,2,NA,146,0.05042798,0.05177707,0.03725692,0.0798309,0.2655059,0.2160621,0.8103022,0.1760039,0.7070401,0.5007363,5.906229,2.994203,0.6263899,NGRDI,13.38381967
1070,MAX,1070,1,7,25,NA,210,177,32,1,93.93,147,0.052066,0.05424207,0.03853979,0.08500652,0.2824364,0.2112056,0.8357728,0.1633764,0.7041648,0.4907031,5.52376,2.763318,0.6221893,NGRDI,13.36905391
1071,NDHWS17-0187-H58,1071,1,7,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,1,111.16,148,0.04488761,0.04797839,0.03382486,0.07567414,0.274837,0.230084,0.7646093,0.2029182,0.720007,0.5195459,6.603582,3.299275,0.6336814,NGRDI,13.87871742
1072,NDHWS17-0066-H59,1072,1,7,27,NDSW1379/NDSW1370,208,176,33,1,107.98,149,0.04840092,0.05414909,0.03699751,0.08534438,0.3041076,0.2348065,0.76493,0.2048349,0.7166049,0.504322,5.863722,2.98205,0.6361502,NGRDI,14.29442421
1073,NDHWS17-0001-A24,1073,1,7,28,CHECK_02/NDSW1370,205,173,30,2,112.84,150,0.04716401,0.05097438,0.03541236,0.07962371,0.2690687,0.2264935,0.7885018,0.1905258,0.7051377,0.4925904,5.512844,2.787387,0.6286138,NGRDI,14.6078182
1074,NDSW14098,1074,1,7,29,FREYR/NDSW0612,205,174,31,2,111.16,151,0.04949564,0.05109259,0.03577758,0.07991512,0.2678184,0.2355147,0.8038898,0.1889736,0.7135453,0.4999746,6.035373,2.979056,0.6210773,NGRDI,14.41970151
1075,NDHWS17-0001-C44,1075,1,7,30,CHECK_02/NDSW1370,207,174,32,1,108.77,152,0.04874439,0.05284857,0.03678556,0.08252976,0.2856434,0.2220116,0.7931795,0.1860901,0.7070013,0.496969,5.728798,2.896439,0.6289461,NGRDI,14.60855746
1076,NDHWS17-0057-C20,1076,1,7,31,NDSW1370/NDSW0914,211,176,32,1,101.7,153,0.04856939,0.05065176,0.03692078,0.07786941,0.2726576,0.2000263,0.8056013,0.1695476,0.7083179,0.5089633,6.159717,3.179325,0.6245367,NGRDI,12.54428296
1077,NDHWS17-0013-A20,1077,1,7,32,NDSW1379/NDSW0601,210,177,30,2,109.32,154,0.04504381,0.04877489,0.0339706,0.07688259,0.2743937,0.2241873,0.765115,0.1988143,0.7130352,0.5096646,6.167301,3.161757,0.6302199,NGRDI,13.99218388
1066,NDHWS17-0066-C43,1066,1,6,22,NDSW1379/NDSW1370,207,174,26,1,105.37,155,0.05004052,0.0513593,0.03708607,0.07947262,0.2666367,0.2054244,0.8350945,0.1618292,0.7059767,0.4986078,5.650962,2.891928,0.6177415,NGRDI,12.74734333
1065,NDHWS17-0256-H67,1065,1,6,23,NDSW14098/NDSW0612,208,174,28,2,109.96,156,0.05052181,0.05235659,0.03709517,0.08217134,0.2833417,0.2202514,0.8251498,0.1718236,0.7159299,0.505499,5.995897,2.979027,0.6330743,NGRDI,13.7408873
1064,NDHWS17-0323-A01,1064,1,6,24,NDSW15128/NDSW1370//NDSW14098,211,175,29,1,NA,157,0.04946384,0.05349804,0.0371142,0.08585669,0.322484,0.2322267,0.788019,0.1927559,0.7303114,0.5217677,6.656107,3.233304,0.6424512,NGRDI,14.08160898
1063,CHECK_02,1063,1,6,25,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,207,173,27,1,104.27,158,0.05136361,0.05366106,0.03798,0.08357161,0.2740557,0.2157481,0.8367208,0.166545,0.7036011,0.4875332,5.354176,2.697871,0.6114406,NGRDI,13.57318277
1062,NDHWS17-0126-H51,1062,1,6,26,NDSW0932//NDSW0450/NDSW10067'S',207,175,28,2,93.79,159,0.04758234,0.04772088,0.03456261,0.07500601,0.2463376,0.2212263,0.8295387,0.1732914,0.7073756,0.4969236,6.014723,2.892744,0.6106119,NGRDI,13.04168309
1061,NDHWS17-0187-H66,1061,1,6,27,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,2,98.53,160,0.04793322,0.05002537,0.03579738,0.07852923,0.2824347,0.2181715,0.8026909,0.1820205,0.7138491,0.5106798,6.495161,3.206362,0.6205831,NGRDI,13.27638734
1060,NDHWS17-0066-H59,1060,1,6,28,NDSW1379/NDSW1370,209,178,31,1,98.22,161,0.04851281,0.05358824,0.03705445,0.08516475,0.313548,0.224171,0.7811732,0.1921802,0.7212575,0.5125761,6.111656,3.069285,0.6372622,NGRDI,13.84213167
1059,NDHWS17-0001-C44,1059,1,6,29,CHECK_02/NDSW1370,207,174,32,1,100.36,162,0.05067302,0.05428872,0.03798335,0.08536144,0.3008272,0.224081,0.7962563,0.1859272,0.7196286,0.5086905,6.042047,3.040191,0.627996,NGRDI,14.41691286
1058,NDHWS17-0128-C36,1058,1,6,30,NDSW10067'S'//NDSW1304'A'/NDSW0932,205,172,33,1,86.05,163,0.04892868,0.04853691,0.03495494,0.07616875,0.2537636,0.2187834,0.8461773,0.1636615,0.7151341,0.5047441,6.197826,3.003246,0.6140117,NGRDI,14.16199618
1057,ELGIN-ND,1057,1,6,31,WALWORTH/REEDER//ND721,205,172,33,2,107.61,164,0.04984516,0.05259325,0.03669223,0.08294747,0.2903836,0.2214075,0.8239704,0.172468,0.7183254,0.5059161,5.914091,2.966368,0.6319496,NGRDI,14.38358318
1056,NDHWS17-0066-A04,1056,1,6,32,NDSW1379/NDSW1370,207,178,30,1,101.53,165,0.04419884,0.0481109,0.03330316,0.07756467,0.2971147,0.2340341,0.7730298,0.2018347,0.7257344,0.5189914,6.826319,3.288684,0.6305906,NGRDI,14.02585678
1045,NDHWS17-0187-C42,1045,1,5,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,213,179,29,1,109,166,0.04449513,0.04813614,0.03427141,0.07676829,0.2865094,0.2184156,0.7823696,0.1891416,0.720946,0.5175532,6.640554,3.229844,0.6403509,NGRDI,12.40981944
1046,NDHWS17-0066-C32,1046,1,5,23,NDSW1379/NDSW1370,211,177,28,1,108.4,167,0.04893844,0.05255973,0.03812935,0.08164394,0.2881299,0.1928592,0.8173622,0.1625868,0.7016694,0.4991843,5.709902,2.948412,0.6300389,NGRDI,12.30049964
1047,NDHWS17-0365-A18,1047,1,5,24,NDSW1379/B105'S'//NDSW14098,204,172,28,3,117.84,168,0.04822833,0.04909323,0.035423,0.0772089,0.2506077,0.2116188,0.8473794,0.1586761,0.705747,0.4912402,5.565334,2.712822,0.6300964,NGRDI,13.02687613
1048,NDHWS17-0323-A05,1048,1,5,25,NDSW15128/NDSW1370//NDSW14098,207,175,28,1,112.77,169,0.04787339,0.05202319,0.03642701,0.08284781,0.3009186,0.2270708,0.7879147,0.18981,0.7238488,0.5129551,6.342599,3.091469,0.6375093,NGRDI,13.64267552
1049,NDHWS17-0256-A06,1049,1,5,26,NDSW14098/NDSW0612,210,179,35,1,113.6,170,0.04385781,0.04958265,0.03420416,0.08050414,0.3135806,0.2346914,0.7489446,0.2104542,0.7330843,0.5275074,6.888066,3.313732,0.6492229,NGRDI,13.72732942
1050,NDHWS17-0013-A17,1050,1,5,27,NDSW1379/NDSW0601,207,176,29,2,107.78,171,0.04640328,0.04784023,0.03509145,0.07503303,0.2707497,0.2096192,0.8104177,0.1763696,0.7058465,0.5069582,6.787608,3.288016,0.5976032,NGRDI,12.46673443
1051,NDHWS17-0323-A04,1051,1,5,28,NDSW15128/NDSW1370//NDSW14098,209,178,28,1,107.39,172,0.04495761,0.05042135,0.03483659,0.0810729,0.3041922,0.2343027,0.7620292,0.2056581,0.7190789,0.5102252,6.476165,3.113652,0.6446751,NGRDI,13.73224436
1052,NDHWS17-0256-H67,1052,1,5,29,NDSW14098/NDSW0612,204,175,27,1,98.66,173,0.04976449,0.05152369,0.03698662,0.08104243,0.2755445,0.2171434,0.8285881,0.1698345,0.7068483,0.4955596,5.959284,2.903042,0.6165061,NGRDI,13.19933995
1053,CHECK_01,1053,1,5,30,00S0313-15/SYSOREN,204,174,26,2,98.8,174,0.04751112,0.04753102,0.03479017,0.07408354,0.2386534,0.2003722,0.8725602,0.1445862,0.6941812,0.4837435,5.476315,2.684942,0.6056338,NGRDI,12.5387396
1054,NDHWS17-0013-A21,1054,1,5,31,NDSW1379/NDSW0601,205,176,29,2,98.76,175,0.04876531,0.05001677,0.03648407,0.07781037,0.259624,0.2004069,0.8472707,0.154973,0.6990065,0.492107,5.743009,2.84147,0.6013096,NGRDI,12.21806412
1055,NDHWS17-0187-C25,1055,1,5,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,178,28,1,94.57,176,0.04394765,0.04668226,0.03355438,0.07388221,0.2632482,0.2088618,0.8046974,0.1780164,0.7011995,0.4974635,6.125869,2.988865,0.6030393,NGRDI,12.16632497
1044,NDHWS17-0256-A06,1044,1,4,22,NDSW14098/NDSW0612,212,176,31,2,109.85,177,0.04231161,0.04622593,0.03252298,0.07318471,0.2625913,0.2143477,0.8162604,0.1708877,0.7204491,0.5095011,5.790707,2.908514,0.6305906,NGRDI,13.05715121
1043,NDHWS17-0066-C35,1043,1,4,23,NDSW1379/NDSW1370,211,176,28,1,103.13,178,0.04582494,0.04918161,0.03551473,0.07600935,0.2590177,0.1939451,0.8446845,0.1521478,0.6960877,0.4888229,5.160182,2.681045,0.6062409,NGRDI,12.15901423
1042,NDHWS17-0256-C48,1042,1,4,24,NDSW14098/NDSW0612,208,174,29,1,117.84,179,0.04517174,0.04621634,0.03405818,0.07094453,0.2335313,0.186332,0.8742647,0.135775,0.7007659,0.4961063,5.179296,2.6974,0.6125525,NGRDI,11.70174208
1041,NDHWS17-0256-A16,1041,1,4,25,NDSW14098/NDSW0612,208,176,28,1,94.08,180,0.04626056,0.04825075,0.03497851,0.07445927,0.244415,0.2000152,0.8594054,0.149108,0.70215,0.4919093,5.137767,2.630734,0.5964912,NGRDI,11.71683539
1040,NDHWS17-0323-C12,1040,1,4,26,NDSW15128/NDSW1370//NDSW14098,212,176,28,1,94.1,181,0.04341954,0.04744323,0.03364233,0.07502465,0.2667325,0.2100497,0.8217309,0.1678301,0.7144564,0.5053428,5.623207,2.801217,0.6212967,NGRDI,12.52407577
1039,NDHWS17-0066-C42,1039,1,4,27,NDSW1379/NDSW1370,208,176,28,1,95.46,182,0.0441598,0.04795069,0.03437257,0.07449002,0.2642744,0.2011203,0.8290976,0.1597232,0.7106978,0.5050319,5.568685,2.878687,0.625278,NGRDI,12.23957809
1038,NDHWS17-0057-C20,1038,1,4,28,NDSW1370/NDSW0914,210,176,27,2,100.68,183,0.04306264,0.04554108,0.03405404,0.06933011,0.2461635,0.1758614,0.8405361,0.1424355,0.7022418,0.5086471,5.560533,2.969174,0.625278,NGRDI,11.17389675
1037,NDHWS17-0066-C36,1037,1,4,29,NDSW1379/NDSW1370,207,176,29,2,106.38,184,0.04539545,0.04969725,0.03582726,0.07648336,0.2676825,0.1967445,0.8154227,0.1626806,0.7070613,0.5043809,5.410468,2.853749,0.6371386,NGRDI,12.37557006
1036,NDHWS17-0066-A24,1036,1,4,30,NDSW1379/NDSW1370,205,173,28,1,83.37,185,0.0460037,0.04853682,0.03553412,0.07365124,0.2321091,0.1833,0.8676542,0.1366635,0.6882255,0.4798961,4.506485,2.400195,0.6152258,NGRDI,11.94281269
1035,NDHWS17-0362-C28,1035,1,4,31,NDSW1379/B104'S'//NDSW14098,210,176,26,1,94.62,186,0.04491348,0.04716493,0.03421456,0.07276827,0.2401198,0.2022114,0.8501601,0.1529373,0.7048359,0.4949506,5.182322,2.641035,0.6110699,NGRDI,11.89405971
1034,NDHWS17-0187-C32,1034,1,4,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,174,28,1,90.72,187,0.04138299,0.04452761,0.03160588,0.06988148,0.2369997,0.2052487,0.8437365,0.155568,0.7105813,0.4986564,5.168356,2.61437,0.6281196,NGRDI,12.9077424
1023,NDHWS17-0066-H57,1023,1,3,22,NDSW1379/NDSW1370,207,174,26,1,94.64,188,0.04478915,0.04568666,0.03411061,0.06948001,0.2224905,0.1795958,0.8760579,0.1329122,0.6907907,0.485644,4.909008,2.590611,0.5966148,NGRDI,11.41775148
1024,NDHWS17-0066-A09,1024,1,3,23,NDSW1379/NDSW1370,210,176,32,2,100.48,189,0.04237633,0.04620464,0.03293956,0.07239179,0.2549365,0.2065896,0.8168174,0.1695121,0.710138,0.5035454,5.612859,2.851714,0.6176542,NGRDI,12.59070475
